90,104,-2147419692,-2147419595,147,697
50,61,-2147419595,-2147419522,148,698
64,79,-2147419522,-2147419418,148,699
82,112,-2147419418,-2147419145,148,700
60,69,-2147419145,-2147419094,149,701
27,44,-2147419094,-2147419026,150,702
54,75,-2147419026,-2147418960,151,703
63,73,-2147418960,-2147418901,152,704
78,87,-2147418901,-2147418840,152,705
89,125,-2147418840,-2147418643,152,706
73,93,-2147418643,-2147418502,153,707
106,126,-2147418502,-2147418390,153,708
130,148,-2147418390,-2147418300,153,709
152,172,-2147418300,-2147418186,153,710
175,192,-2147418186,-2147418074,153,711
195,210,-2147418074,-2147417989,153,712
213,253,-2147417989,-2147417722,153,713
256,267,-2147417722,-2147417630,153,714
271,284,-2147417630,-2147417487,153,715
288,301,-2147417487,-2147417344,153,716
304,316,-2147417344,-2147417252,153,717
319,336,-2147417252,-2147417128,153,718
339,353,-2147417128,-2147416998,153,719
356,367,-2147416998,-2147416908,153,720
370,392,-2147416908,-2147416793,153,721
395,411,-2147416793,-2147416663,153,722
415,423,-2147416663,-2147416599,153,723
434,443,-2147416599,-2147416525,153,724
446,456,-2147416525,-2147416468,153,725
459,470,-2147416468,-2147416396,153,726
473,487,-2147416396,-2147416291,153,727
490,502,-2147416291,-2147416182,153,728
505,517,-2147416182,-2147416073,153,729
525,541,-2147416073,-2147415934,153,730
544,559,-2147415934,-2147415819,153,731
562,578,-2147415819,-2147415702,153,732
581,596,-2147415702,-2147415626,153,733
599,614,-2147415626,-2147415538,153,734
618,631,-2147415538,-2147415403,153,735
634,651,-2147415403,-2147415294,153,736
654,663,-2147415294,-2147415238,153,737
666,675,-2147415238,-2147415182,153,738
678,687,-2147415182,-2147415126,153,739
690,711,-2147415126,-2147415001,153,740
714,737,-2147415001,-2147414877,153,741
739,742,-2147414877,-2147414825,153,742
53,60,-2147414825,-2147414749,154,743
44,63,-2147414749,-2147414600,155,744
44,51,-2147414600,-2147414524,156,745
41,50,-2147414524,-2147414455,157,746
53,60,-2147414455,-2147414379,158,747
36,49,-2147414379,-2147414286,159,748
52,66,-2147414286,-2147414190,161,749
69,83,-2147414190,-2147414097,161,750
66,84,-2147414097,-2147413936,163,751
88,97,-2147413936,-2147413871,163,752
66,84,-2147413871,-2147413710,164,753
88,97,-2147413710,-2147413645,164,754
39,49,-2147413645,-2147413587,167,755
73,83,-2147413587,-2147413512,168,756
86,95,-2147413512,-2147413435,168,757
98,108,-2147413435,-2147413293,168,758
111,120,-2147413293,-2147413172,168,759
43,47,-2147413172,-2147413098,169,760
50,61,-2147413098,-2147413010,169,761
64,72,-2147413010,-2147412921,169,762
75,89,-2147412921,-2147412810,169,763
92,116,-2147412810,-2147412640,169,764
118,125,-2147412640,-2147412563,169,765
57,73,-2147412563,-2147412349,170,766
86,101,-2147412349,-2147412157,170,767
104,112,-2147412157,-2147412076,170,768
126,154,-2147412076,-2147411818,170,769
156,168,-2147411818,-2147411760,170,770
170,184,-2147411760,-2147411691,170,771
62,94,-2147411691,-2147411559,171,772
97,115,-2147411559,-2147411456,171,773
118,133,-2147411456,-2147411354,171,774
136,155,-2147411354,-2147411238,171,775
157,163,-2147411238,-2147411158,171,776
166,221,-2147411158,-2147410979,171,777
250,297,-2147410979,-2147410851,171,778
300,313,-2147410851,-2147410772,171,779
316,347,-2147410772,-2147410655,171,780
350,364,-2147410655,-2147410564,171,781
367,376,-2147410564,-2147410497,171,782
379,389,-2147410497,-2147410430,171,783
392,404,-2147410430,-2147410353,171,784
407,437,-2147410353,-2147410181,171,785
440,456,-2147410181,-2147410082,171,786
459,472,-2147410082,-2147410001,171,787
475,489,-2147410001,-2147409918,171,788
492,503,-2147409918,-2147409846,171,789
506,517,-2147409846,-2147409774,171,790
520,530,-2147409774,-2147409695,171,791
533,543,-2147409695,-2147409616,171,792
546,556,-2147409616,-2147409545,171,793
559,567,-2147409545,-2147409489,171,794
570,587,-2147409489,-2147409407,171,795
43,51,-2147409407,-2147409347,172,796
54,61,-2147409347,-2147409292,172,797
64,73,-2147409292,-2147409237,172,798
76,102,-2147409237,-2147409136,172,799
105,119,-2147409136,-2147409063,172,800
122,136,-2147409063,-2147408994,172,801
139,186,-2147408994,-2147408844,172,802
189,227,-2147408844,-2147408714,172,803
230,270,-2147408714,-2147408590,172,804
273,316,-2147408590,-2147408456,172,805
319,333,-2147408456,-2147408376,172,806
336,350,-2147408376,-2147408303,172,807
353,367,-2147408303,-2147408234,172,808
370,383,-2147408234,-2147408158,172,809
386,398,-2147408158,-2147408085,172,810
401,413,-2147408085,-2147408009,172,811
416,433,-2147408009,-2147407928,172,812
436,451,-2147407928,-2147407843,172,813
454,469,-2147407843,-2147407758,172,814
472,483,-2147407758,-2147407686,172,815
486,498,-2147407686,-2147407614,172,816
501,512,-2147407614,-2147407545,172,817
515,526,-2147407545,-2147407476,172,818
54,73,-2147407476,-2147407361,173,819
103,130,-2147407361,-2147407241,173,820
133,150,-2147407241,-2147407189,173,821
174,201,-2147407189,-2147407041,173,822
204,212,-2147407041,-2147406958,173,823
36,46,-2147406958,-2147406884,174,824
49,60,-2147406884,-2147406802,174,825
63,75,-2147406802,-2147406713,174,826
87,94,-2147406713,-2147406656,174,827
41,58,-2147406656,-2147406580,176,828
61,69,-2147406580,-2147406506,176,829
116,124,-2147406506,-2147406455,176,830
137,145,-2147406455,-2147406400,176,831
28,37,-2147406400,-2147406347,178,832
26,40,-2147406347,-2147406252,179,833
43,49,-2147406252,-2147406187,179,834
52,58,-2147406187,-2147406122,179,835
61,70,-2147406122,-2147406022,179,836
73,82,-2147406022,-2147405922,179,837
85,94,-2147405922,-2147405822,179,838
50,64,-2147405822,-2147405766,180,839
28,36,-2147405766,-2147405708,181,840
32,36,-2147405708,-2147405654,182,841
39,44,-2147405654,-2147405581,182,842
47,52,-2147405581,-2147405509,182,843
86,93,-2147405509,-2147405434,182,844
96,103,-2147405434,-2147405359,182,845
48,64,-2147405359,-2147405266,183,846
34,42,-2147405266,-2147405210,184,847
45,53,-2147405210,-2147405154,184,848
56,66,-2147405154,-2147405074,184,849
80,88,-2147405074,-2147405014,184,850
91,99,-2147405014,-2147404954,184,851
56,60,-2147404954,-2147404892,185,852
101,111,-2147404892,-2147404813,186,853
73,80,-2147404813,-2147404760,187,854
120,127,-2147404760,-2147404709,187,855
150,157,-2147404709,-2147404656,187,856
170,189,-2147404656,-2147404578,187,857
192,212,-2147404578,-2147404494,187,858
221,228,-2147404494,-2147404442,187,859
231,237,-2147404442,-2147404391,187,860
240,249,-2147404391,-2147404338,187,861
30,45,-2147404338,-2147404248,188,862
48,66,-2147404248,-2147404142,188,863
101,110,-2147404142,-2147404086,188,864
118,133,-2147404086,-2147404028,188,865
27,32,-2147404028,-2147403972,189,866
29,47,-2147403972,-2147403862,190,867
50,60,-2147403862,-2147403773,190,868
30,39,-2147403773,-2147403719,191,869
64,71,-2147403719,-2147403667,191,870
74,82,-2147403667,-2147403615,191,871
34,45,-2147403615,-2147403498,192,872
56,62,-2147403498,-2147403441,192,873
65,71,-2147403441,-2147403384,192,874
29,42,-2147403384,-2147403272,194,875
45,60,-2147403272,-2147403140,194,876
63,70,-2147403140,-2147403078,194,877
39,46,-2147403078,-2147403027,195,878
49,54,-2147403027,-2147402977,195,879
57,63,-2147402977,-2147402927,195,880
66,72,-2147402927,-2147402877,195,881
75,81,-2147402877,-2147402827,195,882
84,90,-2147402827,-2147402772,195,883
115,134,-2147402772,-2147402706,195,884
45,60,-2147402706,-2147402639,197,885
65,72,-2147402639,-2147402563,198,886
75,82,-2147402563,-2147402487,198,887
85,91,-2147402487,-2147402413,198,888
51,60,-2147402413,-2147402328,199,889
103,114,-2147402328,-2147402246,199,890
153,170,-2147402246,-2147402158,199,891
198,218,-2147402158,-2147402074,199,892
303,315,-2147402074,-2147402016,199,893
397,412,-2147402016,-2147401958,199,894
458,470,-2147401958,-2147401904,199,895
528,551,-2147401904,-2147401765,199,896
81,94,-2147401765,-2147401709,200,897
107,113,-2147401709,-2147401656,200,898
135,140,-2147401656,-2147401605,200,899
143,150,-2147401605,-2147401539,200,900
153,161,-2147401539,-2147401454,200,901
164,171,-2147401454,-2147401388,200,902
174,181,-2147401388,-2147401337,200,903
184,191,-2147401337,-2147401271,200,904
194,201,-2147401271,-2147401205,200,905
233,241,-2147401205,-2147401140,200,906
258,266,-2147401140,-2147401084,200,907
269,277,-2147401084,-2147401013,200,908
280,292,-2147401013,-2147400928,200,909
295,311,-2147400928,-2147400825,200,910
314,329,-2147400825,-2147400711,200,911
332,346,-2147400711,-2147400604,200,912
349,362,-2147400604,-2147400514,200,913
365,377,-2147400514,-2147400443,200,914
387,401,-2147400443,-2147400346,200,915
420,438,-2147400346,-2147400255,200,916
459,471,-2147400255,-2147400196,200,917
561,567,-2147400196,-2147400139,200,918
569,575,-2147400139,-2147400082,200,919
593,617,-2147400082,-2147400003,200,920
619,632,-2147400003,-2147399951,200,921
634,648,-2147399951,-2147399887,200,922
665,690,-2147399887,-2147399768,200,923
44,53,-2147399768,-2147399703,201,924
56,65,-2147399703,-2147399651,201,925
68,81,-2147399651,-2147399563,201,926
84,97,-2147399563,-2147399473,201,927
100,112,-2147399473,-2147399397,201,928
115,130,-2147399397,-2147399296,201,929
156,166,-2147399296,-2147399238,201,930
79,84,-2147399238,-2147399185,202,931
87,93,-2147399185,-2147399108,202,932
96,102,-2147399108,-2147399051,202,933
105,111,-2147399051,-2147398990,202,934
55,61,-2147398990,-2147398940,203,935
65,71,-2147398940,-2147398890,203,936
75,81,-2147398890,-2147398840,203,937
92,98,-2147398840,-2147398786,203,938
102,106,-2147398786,-2147398732,203,939
108,129,-2147398732,-2147398677,203,940
46,72,-2147398677,-2147398543,204,941
75,101,-2147398543,-2147398423,204,942
112,119,-2147398423,-2147398358,204,943
123,135,-2147398358,-2147398287,204,944
84,98,-2147398287,-2147398228,205,945
112,127,-2147398228,-2147398169,205,946
142,152,-2147398169,-2147398112,205,947
155,171,-2147398112,-2147398014,205,948
48,65,-2147398014,-2147397947,206,949
103,124,-2147397947,-2147397858,206,950
127,149,-2147397858,-2147397691,206,951
96,109,-2147397691,-2147397632,207,952
122,136,-2147397632,-2147397573,207,953
150,159,-2147397573,-2147397518,207,954
162,177,-2147397518,-2147397420,207,955
40,47,-2147397420,-2147397370,208,956
50,60,-2147397370,-2147397315,208,957
63,73,-2147397315,-2147397260,208,958
76,83,-2147397260,-2147397210,208,959
86,93,-2147397210,-2147397160,208,960
37,44,-2147397160,-2147397089,209,961
48,62,-2147397089,-2147397012,209,962
70,77,-2147397012,-2147396940,209,963
101,115,-2147396940,-2147396783,209,964
118,126,-2147396783,-2147396730,209,965
148,157,-2147396730,-2147396660,209,966
27,42,-2147396660,-2147396523,210,967
31,37,-2147396523,-2147396463,211,968
41,69,-2147396463,-2147396344,212,969
47,54,-2147396344,-2147396291,213,970
57,64,-2147396291,-2147396234,213,971
67,74,-2147396234,-2147396181,213,972
27,37,-2147396181,-2147396113,214,973
83,92,-2147396113,-2147396060,215,974
95,112,-2147396060,-2147395972,215,975
115,124,-2147395972,-2147395911,215,976
127,143,-2147395911,-2147395812,215,977
146,161,-2147395812,-2147395727,215,978
164,172,-2147395727,-2147395672,215,979
175,183,-2147395672,-2147395617,215,980
186,195,-2147395617,-2147395551,215,981
198,207,-2147395551,-2147395485,215,982
210,234,-2147395485,-2147395314,215,983
237,261,-2147395314,-2147395143,215,984
264,272,-2147395143,-2147395063,215,985
275,288,-2147395063,-2147394967,215,986
290,300,-2147394967,-2147394902,215,987
319,337,-2147394902,-2147394813,215,988
339,359,-2147394813,-2147394706,215,989
40,51,-2147394706,-2147394642,216,990
56,67,-2147394642,-2147394575,216,991
48,96,-2147394575,-2147394345,217,992
31,39,-2147394345,-2147394277,218,993
42,48,-2147394277,-2147394213,218,994
51,57,-2147394213,-2147394149,218,995
60,68,-2147394149,-2147394057,218,996
38,49,-2147394057,-2147394000,219,997
54,61,-2147394000,-2147393941,219,998
30,40,-2147393941,-2147393880,220,999
43,50,-2147393880,-2147393819,220,1000
52,67,-2147393819,-2147393682,221,1001
71,82,-2147393682,-2147393603,221,1002
85,94,-2147393603,-2147393543,221,1003
97,106,-2147393543,-2147393483,221,1004
110,124,-2147393483,-2147393387,221,1005
127,135,-2147393387,-2147393307,221,1006
138,161,-2147393307,-2147393074,221,1007
164,175,-2147393074,-2147392999,221,1008
178,191,-2147392999,-2147392881,221,1009
194,208,-2147392881,-2147392738,221,1010
53,64,-2147392738,-2147392659,222,1011
67,86,-2147392659,-2147392540,222,1012
72,82,-2147392540,-2147392463,223,1013
85,106,-2147392463,-2147392313,223,1014
109,133,-2147392313,-2147392146,223,1015
136,147,-2147392146,-2147392065,223,1016
150,161,-2147392065,-2147391986,223,1017
164,174,-2147391986,-2147391929,223,1018
177,184,-2147391929,-2147391866,223,1019
187,201,-2147391866,-2147391772,223,1020
204,220,-2147391772,-2147391676,223,1021
222,236,-2147391676,-2147391595,223,1022
67,96,-2147391595,-2147391444,224,1023
99,108,-2147391444,-2147391373,224,1024
111,136,-2147391373,-2147391246,224,1025
139,170,-2147391246,-2147391120,224,1026
173,193,-2147391120,-2147390973,224,1027
196,239,-2147390973,-2147390798,224,1028
259,268,-2147390798,-2147390728,224,1029
271,284,-2147390728,-2147390661,224,1030
45,65,-2147390661,-2147390514,225,1031
68,85,-2147390514,-2147390415,225,1032
89,110,-2147390415,-2147390263,225,1033
114,135,-2147390263,-2147390111,225,1034
139,153,-2147390111,-2147390018,225,1035
157,169,-2147390018,-2147389945,225,1036
61,77,-2147389945,-2147389824,226,1037
80,92,-2147389824,-2147389726,226,1038
53,69,-2147389726,-2147389650,227,1039
100,110,-2147389650,-2147389594,227,1040
118,129,-2147389594,-2147389515,227,1041
52,58,-2147389515,-2147389458,228,1042
157,164,-2147389458,-2147389399,228,1043
228,238,-2147389399,-2147389333,228,1044
268,281,-2147389333,-2147389207,228,1045
291,300,-2147389207,-2147389136,228,1046
307,313,-2147389136,-2147389083,228,1047
57,61,-2147389083,-2147389018,229,1048
64,82,-2147389018,-2147388921,229,1049
85,90,-2147388921,-2147388869,229,1050
93,100,-2147388869,-2147388780,229,1051
103,112,-2147388780,-2147388685,229,1052
52,67,-2147388685,-2147388558,230,1053
70,80,-2147388558,-2147388445,230,1054
83,102,-2147388445,-2147388298,230,1055
117,135,-2147388298,-2147388195,230,1056
138,146,-2147388195,-2147388124,230,1057
158,169,-2147388124,-2147388032,230,1058
172,182,-2147388032,-2147387972,230,1059
185,200,-2147387972,-2147387835,230,1060
203,210,-2147387835,-2147387774,230,1061
31,38,-2147387774,-2147387697,231,1062
41,53,-2147387697,-2147387581,231,1063
56,65,-2147387581,-2147387513,231,1064
36,46,-2147387513,-2147387462,232,1065
39,63,-2147387462,-2147387378,233,1066
79,84,-2147387378,-2147387316,233,1067
93,100,-2147387316,-2147387244,233,1068
91,110,-2147387244,-2147387104,234,1069
129,155,-2147387104,-2147386953,234,1070
158,168,-2147386953,-2147386870,234,1071
171,183,-2147386870,-2147386782,234,1072
201,220,-2147386782,-2147386662,234,1073
258,291,-2147386662,-2147386464,234,1074
311,329,-2147386464,-2147386344,234,1075
347,365,-2147386344,-2147386224,234,1076
382,411,-2147386224,-2147386051,234,1077
462,490,-2147386051,-2147385885,234,1078
507,528,-2147385885,-2147385748,234,1079
566,584,-2147385748,-2147385631,234,1080
591,610,-2147385631,-2147385472,234,1081
621,663,-2147385472,-2147385261,234,1082
43,58,-2147385261,-2147385159,235,1083
61,80,-2147385159,-2147385038,235,1084
83,96,-2147385038,-2147384970,235,1085
52,62,-2147384970,-2147384888,236,1086
65,75,-2147384888,-2147384806,236,1087
78,88,-2147384806,-2147384724,236,1088
91,96,-2147384724,-2147384659,236,1089
99,117,-2147384659,-2147384537,236,1090
120,155,-2147384537,-2147384259,236,1091
158,170,-2147384259,-2147384170,236,1092
173,214,-2147384170,-2147383942,236,1093
217,240,-2147383942,-2147383783,236,1094
70,78,-2147383783,-2147383721,237,1095
81,89,-2147383721,-2147383659,237,1096
92,100,-2147383659,-2147383597,237,1097
109,127,-2147383597,-2147383491,237,1098
133,140,-2147383491,-2147383431,237,1099
31,38,-2147383431,-2147383378,238,1100
41,48,-2147383378,-2147383328,238,1101
51,67,-2147383328,-2147383274,238,1102
56,73,-2147383274,-2147383191,239,1103
76,104,-2147383191,-2147382997,239,1104
107,119,-2147382997,-2147382878,239,1105
122,138,-2147382878,-2147382717,239,1106
38,53,-2147382717,-2147382634,240,1107
56,80,-2147382634,-2147382490,240,1108
83,109,-2147382490,-2147382346,240,1109
112,138,-2147382346,-2147382207,240,1110
141,164,-2147382207,-2147382093,240,1111
167,184,-2147382093,-2147381994,240,1112
187,213,-2147381994,-2147381839,240,1113
216,239,-2147381839,-2147381710,240,1114
242,280,-2147381710,-2147381489,240,1115
283,316,-2147381489,-2147381322,240,1116
319,340,-2147381322,-2147381208,240,1117
343,352,-2147381208,-2147381132,240,1118
355,376,-2147381132,-2147381005,240,1119
379,388,-2147381005,-2147380941,240,1120
391,421,-2147380941,-2147380771,240,1121
424,444,-2147380771,-2147380609,240,1122
74,97,-2147380609,-2147380550,241,1123
45,62,-2147380550,-2147380438,242,1124
66,75,-2147380438,-2147380360,242,1125
78,87,-2147380360,-2147380284,242,1126
90,99,-2147380284,-2147380222,242,1127
102,118,-2147380222,-2147380110,242,1128
121,135,-2147380110,-2147380000,242,1129
41,54,-2147380000,-2147379944,243,1130
72,81,-2147379944,-2147379868,243,1131
84,94,-2147379868,-2147379788,243,1132
97,103,-2147379788,-2147379735,243,1133
106,112,-2147379735,-2147379678,243,1134
116,133,-2147379678,-2147379559,243,1135
56,65,-2147379559,-2147379508,244,1136
116,126,-2147379508,-2147379457,244,1137
129,136,-2147379457,-2147379392,244,1138
139,166,-2147379392,-2147379225,244,1139
169,197,-2147379225,-2147379053,244,1140
200,225,-2147379053,-2147378961,244,1141
228,250,-2147378961,-2147378893,244,1142
253,260,-2147378893,-2147378832,244,1143
334,341,-2147378832,-2147378773,244,1144
344,353,-2147378773,-2147378718,244,1145
356,366,-2147378718,-2147378663,244,1146
53,76,-2147378663,-2147378454,245,1147
33,43,-2147378454,-2147378388,246,1148
46,61,-2147378388,-2147378312,246,1149
64,75,-2147378312,-2147378246,246,1150
78,88,-2147378246,-2147378180,246,1151
91,102,-2147378180,-2147378114,246,1152
105,119,-2147378114,-2147378049,246,1153
122,136,-2147378049,-2147377984,246,1154
139,150,-2147377984,-2147377914,246,1155
153,168,-2147377914,-2147377838,246,1156
43,56,-2147377838,-2147377723,247,1157
59,73,-2147377723,-2147377572,247,1158
76,91,-2147377572,-2147377408,247,1159
94,113,-2147377408,-2147377184,247,1160
116,132,-2147377184,-2147377018,247,1161
54,69,-2147377018,-2147376925,251,1162
87,102,-2147376925,-2147376843,251,1163
104,111,-2147376843,-2147376761,251,1164
68,77,-2147376761,-2147376703,252,1165
83,95,-2147376703,-2147376623,252,1166
42,56,-2147376623,-2147376553,253,1167
71,89,-2147376553,-2147376443,253,1168
92,102,-2147376443,-2147376375,253,1169
104,132,-2147376375,-2147376272,253,1170
135,149,-2147376272,-2147376199,253,1171
152,167,-2147376199,-2147376122,253,1172
170,185,-2147376122,-2147376067,253,1173
43,50,-2147376067,-2147376013,254,1174
53,61,-2147376013,-2147375948,254,1175
81,88,-2147375948,-2147375898,255,1176
91,115,-2147375898,-2147375765,255,1177
122,136,-2147375765,-2147375668,255,1178
181,189,-2147375668,-2147375603,255,1179
192,200,-2147375603,-2147375534,255,1180
203,211,-2147375534,-2147375465,255,1181
214,222,-2147375465,-2147375407,255,1182
225,243,-2147375407,-2147375290,255,1183
246,258,-2147375290,-2147375219,255,1184
261,281,-2147375219,-2147375078,255,1185
285,300,-2147375078,-2147374947,255,1186
306,323,-2147374947,-2147374873,255,1187
333,350,-2147374873,-2147374772,255,1188
353,367,-2147374772,-2147374699,255,1189
378,408,-2147374699,-2147374554,255,1190
47,55,-2147374554,-2147374494,256,1191
58,70,-2147374494,-2147374421,256,1192
78,87,-2147374421,-2147374357,256,1193
40,63,-2147374357,-2147374206,257,1194
66,87,-2147374206,-2147374061,257,1195
90,107,-2147374061,-2147373961,257,1196
119,143,-2147373961,-2147373815,257,1197
146,180,-2147373815,-2147373659,257,1198
183,225,-2147373659,-2147373411,257,1199
251,267,-2147373411,-2147373290,257,1200
270,292,-2147373290,-2147373117,257,1201
300,316,-2147373117,-2147373035,257,1202
33,49,-2147373035,-2147372916,258,1203
52,64,-2147372916,-2147372822,258,1204
82,90,-2147372822,-2147372739,259,1205
101,126,-2147372739,-2147372609,259,1206
26,33,-2147372609,-2147372549,260,1207
36,43,-2147372549,-2147372489,260,1208
46,53,-2147372489,-2147372429,260,1209
56,63,-2147372429,-2147372369,260,1210
66,73,-2147372369,-2147372309,260,1211
28,33,-2147372309,-2147372242,261,1212
37,53,-2147372242,-2147372157,262,1213
56,78,-2147372157,-2147372032,262,1214
91,100,-2147372032,-2147371972,262,1215
104,113,-2147371972,-2147371916,262,1216
116,128,-2147371916,-2147371843,262,1217
131,144,-2147371843,-2147371756,262,1218
147,160,-2147371756,-2147371673,262,1219
48,53,-2147371673,-2147371605,263,1220
63,72,-2147371605,-2147371532,263,1221
53,64,-2147371532,-2147371453,264,1222
67,86,-2147371453,-2147371334,264,1223
47,62,-2147371334,-2147371241,265,1224
75,93,-2147371241,-2147371159,265,1225
96,107,-2147371159,-2147371081,265,1226
110,127,-2147371081,-2147371010,265,1227
130,147,-2147371010,-2147370900,265,1228
150,160,-2147370900,-2147370833,265,1229
163,169,-2147370833,-2147370780,265,1230
56,66,-2147370780,-2147370680,266,1231
108,116,-2147370680,-2147370605,266,1232
54,66,-2147370605,-2147370535,267,1233
69,83,-2147370535,-2147370445,267,1234
101,112,-2147370445,-2147370371,267,1235
67,71,-2147370371,-2147370313,268,1236
74,82,-2147370313,-2147370214,268,1237
85,90,-2147370214,-2147370146,268,1238
93,98,-2147370146,-2147370082,268,1239
101,114,-2147370082,-2147369994,268,1240
117,128,-2147369994,-2147369901,268,1241
35,61,-2147369901,-2147369705,269,1242
64,77,-2147369705,-2147369596,269,1243
80,93,-2147369596,-2147369495,269,1244
54,63,-2147369495,-2147369421,270,1245
66,74,-2147369421,-2147369347,270,1246
107,112,-2147369347,-2147369291,270,1247
119,124,-2147369291,-2147369234,271,1248
127,133,-2147369234,-2147369170,271,1249
137,149,-2147369170,-2147369062,271,1250
152,166,-2147369062,-2147368925,271,1251
169,189,-2147368925,-2147368821,271,1252
192,209,-2147368821,-2147368725,271,1253
212,235,-2147368725,-2147368605,271,1254
238,260,-2147368605,-2147368490,271,1255
266,308,-2147368490,-2147368331,271,1256
314,341,-2147368331,-2147368216,271,1257
368,382,-2147368216,-2147368116,271,1258
384,390,-2147368116,-2147368057,271,1259
401,410,-2147368057,-2147367999,271,1260
449,458,-2147367999,-2147367924,271,1261
48,63,-2147367924,-2147367857,272,1262
80,89,-2147367857,-2147367783,272,1263
92,102,-2147367783,-2147367713,272,1264
105,115,-2147367713,-2147367623,272,1265
118,133,-2147367623,-2147367474,272,1266
31,50,-2147367474,-2147367327,273,1267
56,65,-2147367327,-2147367255,274,1268
61,72,-2147367255,-2147367178,275,1269
81,95,-2147367178,-2147367060,275,1270
61,74,-2147367060,-2147366965,276,1271
84,104,-2147366965,-2147366800,276,1272
107,119,-2147366800,-2147366722,276,1273
123,137,-2147366722,-2147366605,276,1274
140,152,-2147366605,-2147366514,276,1275
155,161,-2147366514,-2147366464,276,1276
164,176,-2147366464,-2147366368,276,1277
179,193,-2147366368,-2147366247,276,1278
196,210,-2147366247,-2147366128,276,1279
213,227,-2147366128,-2147366009,276,1280
258,268,-2147366009,-2147365913,276,1281
271,287,-2147365913,-2147365815,276,1282
290,307,-2147365815,-2147365701,276,1283
313,328,-2147365701,-2147365572,276,1284
331,350,-2147365572,-2147365427,276,1285
353,369,-2147365427,-2147365323,276,1286
49,58,-2147365323,-2147365256,277,1287
47,61,-2147365256,-2147365205,278,1288
49,59,-2147365205,-2147365147,281,1289
84,106,-2147365147,-2147365047,281,1290
123,133,-2147365047,-2147364988,281,1291
201,213,-2147364988,-2147364927,281,1292
242,252,-2147364927,-2147364872,281,1293
258,277,-2147364872,-2147364806,281,1294
56,63,-2147364806,-2147364730,282,1295
52,73,-2147364730,-2147364603,286,1296
89,94,-2147364603,-2147364552,286,1297
59,82,-2147364552,-2147364472,288,1298
82,131,-2147364472,-2147364162,291,1299
237,250,-2147364162,-2147364091,291,1300
252,289,-2147364091,-2147363894,291,1301
305,321,-2147363894,-2147363786,291,1302
323,336,-2147363786,-2147363701,291,1303
338,355,-2147363701,-2147363605,291,1304
357,374,-2147363605,-2147363509,291,1305
376,394,-2147363509,-2147363371,291,1306
397,420,-2147363371,-2147363248,291,1307
423,440,-2147363248,-2147363167,291,1308
560,578,-2147363167,-2147362965,291,1309
58,65,-2147362965,-2147362905,295,1310
83,95,-2147362905,-2147362830,295,1311
98,105,-2147362830,-2147362766,295,1312
107,128,-2147362766,-2147362658,295,1313
67,75,-2147362658,-2147362604,296,1314
81,92,-2147362604,-2147362545,296,1315
94,110,-2147362545,-2147362456,296,1316
128,142,-2147362456,-2147362360,296,1317
157,168,-2147362360,-2147362287,296,1318
171,181,-2147362287,-2147362205,296,1319
28,36,-2147362205,-2147362129,297,1320
48,61,-2147362129,-2147362056,298,1321
72,83,-2147362056,-2147361986,298,1322
40,47,-2147361986,-2147361933,299,1323
68,87,-2147361933,-2147361866,300,1324
59,82,-2147361866,-2147361786,301,1325
72,92,-2147361786,-2147361706,303,1326
120,199,-2147361706,-2147361375,303,1327
96,130,-2147361375,-2147361134,304,1328
245,268,-2147361134,-2147361018,304,1329
59,82,-2147361018,-2147360938,308,1330
56,97,-2147360938,-2147360783,310,1331
75,117,-2147360783,-2147360464,312,1332
119,128,-2147360464,-2147360407,312,1333
130,144,-2147360407,-2147360327,312,1334
146,162,-2147360327,-2147360232,312,1335
165,185,-2147360232,-2147360131,312,1336
187,208,-2147360131,-2147360023,312,1337
211,229,-2147360023,-2147359923,312,1338
232,257,-2147359923,-2147359782,312,1339
260,302,-2147359782,-2147359470,312,1340
304,319,-2147359470,-2147359380,312,1341
321,336,-2147359380,-2147359290,312,1342
338,353,-2147359290,-2147359204,312,1343
355,364,-2147359204,-2147359114,312,1344
374,385,-2147359114,-2147359051,312,1345
389,409,-2147359051,-2147358945,312,1346
422,431,-2147358945,-2147358881,312,1347
46,53,-2147358881,-2147358826,313,1348
40,54,-2147358826,-2147358742,314,1349
90,95,-2147358742,-2147358684,314,1350
41,54,-2147358684,-2147358606,315,1351
70,98,-2147358606,-2147358509,315,1352
29,39,-2147358509,-2147358426,316,1353
45,86,-2147358426,-2147358222,317,1354
88,106,-2147358222,-2147358106,317,1355
109,154,-2147358106,-2147357842,317,1356
29,48,-2147357842,-2147357717,320,1357
56,71,-2147357717,-2147357623,322,1358
59,68,-2147357623,-2147357572,326,1359
63,70,-2147357572,-2147357517,329,1360
42,59,-2147357517,-2147357463,331,1361
68,112,-2147357463,-2147357244,332,1362
114,123,-2147357244,-2147357194,332,1363
133,149,-2147357194,-2147357138,332,1364
163,175,-2147357138,-2147357084,332,1365
210,222,-2147357084,-2147357021,332,1366
228,271,-2147357021,-2147356750,332,1367
297,323,-2147356750,-2147356628,332,1368
77,90,-2147356628,-2147356549,335,1369
93,105,-2147356549,-2147356465,335,1370
148,160,-2147356465,-2147356402,335,1371
193,204,-2147356402,-2147356339,335,1372
226,233,-2147356339,-2147356258,335,1373
246,254,-2147356258,-2147356208,335,1374
257,268,-2147356208,-2147356096,335,1375
288,300,-2147356096,-2147356029,335,1376
322,340,-2147356029,-2147355952,335,1377
